tweet_id,text,author_name,author_id,place_name,geoJson,place_id,time_created,sentiment
1548829068715606016,Breaking as of 8:32pm: Good Samaritan with gun credited for stopping  active shooter inside Greenwood Park Mall south of Indianapolis. Police  confirm 4 people dead including the shooter and two people injured. They’re being treated at Eskenazi hospital in Indy. @wrtv https://t.co/wf3i0EIJfl,Rafael Sánchez,277641260,"Greenwood, IN","{'type': 'Feature', 'bbox': [-86.25064, 39.5293583, -86.040001, 39.636719], 'properties': {}}",008f15ef5cfd041a,2022-07-18T00:36:40.000Z,-0.4404
1548828705165819907,"MORE | Greenwood PD Chief
-No weapons recovered yet at Greenwood Park Mall
-Law enforcement still clearing scene 
-2 transported to hospital with injuries
-suspicious backpack found in mall bathroom; teams securing this now 
-person armed with gun took down shooter @wrtv",Meredith Hackler,137798193,"Greenwood, IN","{'type': 'Feature', 'bbox': [-86.25064, 39.5293583, -86.040001, 39.636719], 'properties': {}}",008f15ef5cfd041a,2022-07-18T00:35:13.000Z,-0.7717
1548827196671803395,"MORE | Greenwood PD Chief
-No weapons recovered yet at Greenwood Park Mall
-Law enforcement still clearing scene 
-2 transported to hospital with injuries
-suspicious backpack found in mall bathroom; teams securing this now 
-person armed with gun took down shooter @wrtv",Nikki DeMentri,2938441186,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-18T00:29:14.000Z,-0.7717
1548827124735381507,@VicRyc 4 deceased including shooter. 2 in hospital. Shooter shot by “Good Samaritan” with a handgun. Shooter had a “long gun”,mass ave curmudgeon,701205800941912064,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-18T00:28:57.000Z,0
1548825384736755712,@WhiteGuardian65 @Nadeshot envoy got some sort of gun/mantle glitch to use the last round,Cooper,1471696356435795975,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-18T00:22:02.000Z,0
1548824661831700480,@Farazzles You fled a country that isn’t free to come to a country that’s free because of guns? You can’t have it both ways.,ElToro,1150887641539338246,"Plainfield, IN","{'type': 'Feature', 'bbox': [-86.458669, 39.63067, -86.326295, 39.749143], 'properties': {}}",724e7bdbe5e6b8e2,2022-07-18T00:19:09.000Z,0.765
1548822086801674242,"My son has a slew of friends who reside in Mexico. They were discussing the worst things about each country. 

Together, they decided the #1 things that scare them are gun massacres for the U.S. and the drug cartels for Mexico. 

My son is 13. #EndGunViolence",Angie Rupchock-Schafer🇺🇦,267531963,"Plymouth, IN","{'type': 'Feature', 'bbox': [-86.381482, 41.2990611, -86.274563, 41.376402], 'properties': {}}",51fa3ac8cd6b8a12,2022-07-18T00:08:55.000Z,-0.765
1548820464088371200,"This is in my town. I take my kids here. This is fucking dumb.  Fuck off gun nuts and nerds, and Fuck off people who shoot instead of fight with your hands or whatever. Bunch of fuckin tools. https://t.co/Ug3gu9bnS5",brave.murder.cheese,1170282278209146880,"Greenwood, IN","{'type': 'Feature', 'bbox': [-86.25064, 39.5293583, -86.040001, 39.636719], 'properties': {}}",008f15ef5cfd041a,2022-07-18T00:02:28.000Z,-0.9631
1548818577440100355,This is why everyone should have a gun on them .,𝐓𝐡𝐞 𝐑𝐞𝐚𝐥 .,1171909015317729287,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T23:54:59.000Z,-0.34
1548817647252422660,"Wonder what our fearless Indiana leadershi(t)p is going to say about this shooting. Same thing they said about the Airport when the FedEx hub was shot up? 

Thoughts and prayers 

Then enacting legislation that makes it easier to put guns in the wrong hands.",k.,42244104,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T23:51:17.000Z,0.3818
1548817050864336896,"Hey Gov Holcomb, thanks for you non concern. Thanks for making Indiana one of the MOST DANGEROUS STATES - GUN LAW WISE - IN THE US. https://t.co/ufOqSLumOP",Gingerbread Guy,23518189,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T23:48:55.000Z,-0.0727
1548810069780881408,@Stewartminkus @JennieWTHR @WTHRcom @shannonrwatts And a legal gun owner using it lawfully i suspect,Damian Onken,975375331648565248,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T23:21:10.000Z,-0.4767
1548809911957700611,Cigs in my back pocket but today I’m smelling like gun smoke …,/Aaron\,987179553276813318,"Merrillville, IN","{'type': 'Feature', 'bbox': [-87.395119, 41.4470363, -87.24453, 41.522608], 'properties': {}}",39aac4dbc7252e68,2022-07-17T23:20:33.000Z,0.0387
1548809444582211586,@latebloomwomen @tonykatz @93wibc Still waiting on that gun to kill someone. https://t.co/JIlNLXqe6r,Brenden Wood,224927962,"Muncie, IN","{'type': 'Feature', 'bbox': [-85.461887, 40.121825, -85.320813, 40.272656], 'properties': {}}",01c14352f8d6ca6e,2022-07-17T23:18:41.000Z,-0.7964
1548809211513118720,@MajorTomHeuchan My wife had dinner at the cheesecake factory last night. There's no escaping the gun violence in this country.,ρнιℓ'ѕ,118680169,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T23:17:46.000Z,-0.8176
1548808320433229824,So The Uvalde Massacre Proves Once And For All That Having A Good Guy With A Gun IS NOT THE BEST WAY TO STOP A BAD GUY WITH A GUN! 400 So Called “Good Guys With Guns” Stood Around For 77 Minutes While One “Bad Guy” With a Gun Slaughtered 19 Children And Two Teachers! #FuckTheNRA,Boriqua Beast Of Comedy,22978532,"Crown Point, IN","{'type': 'Feature', 'bbox': [-87.402263, 41.376611, -87.294472, 41.453834], 'properties': {}}",8890a39a2dfcd43f,2022-07-17T23:14:13.000Z,-0.9493
1548807495472275456,"@GovHolcomb As of July 1st - Hoosiers are no longer required to obtain a permit to legally carry, conceal, or transport a hand gun. 3 shootings today on the south side of Indy. https://t.co/quDZSyyuVx",jaci cross,2261723827,"Greenwood, IN","{'type': 'Feature', 'bbox': [-86.25064, 39.5293583, -86.040001, 39.636719], 'properties': {}}",008f15ef5cfd041a,2022-07-17T23:10:57.000Z,0
1548803516579340289,"Thanks to @GovHolcomb and @indgop for this. Your stupidity and cowardice are to blame. To those shooters, guns don’t make you a man. You are cowards too. https://t.co/6nt9ka3Nwq",Jimmy Johnson,29090474,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T22:55:08.000Z,-0.34
1548802355789008898,"I’m thinking someday soon a sizeable number of Hoosiers will have had first hand experience (as have I, several times) with gun incidents and this will inform a public attitude counter to the @NRA myth of the armed good citizen.",mass ave curmudgeon,701205800941912064,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T22:50:31.000Z,0.6124
1548801823103934465,There needs to be change. This is not okay. Gun laws need to be changed. https://t.co/ZAeUfTDSCO,Charlie Reffett (34-57) Pokedex: 709,1171243103736532992,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T22:48:24.000Z,0.0951
1548798580210782217,Kelly do no bitch ever approach me without my gun permit or I'll tell my dad the truth about Bobby,열정,1463270629805891584,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-17T22:35:31.000Z,-0.3948
1548781213544062983,"So, the “good guys with guns” is complete BS. 
@tedcruz @SteveScaliseGOP https://t.co/OSlgEsh1P6",CAT,125677319,"South Bend, IN","{'type': 'Feature', 'bbox': [-86.385306, 41.598756, -86.19642, 41.760555], 'properties': {}}",20a70247c3cbdd23,2022-07-17T21:26:30.000Z,0
1548772752122839041,The only way to stop a bad guy with a gun is for 400 good guys with guns to cowardly stand outside waiting for him to run out of ammo. https://t.co/TZo5WTPeVv,David Campbell,25396473,"Madison, IN","{'type': 'Feature', 'bbox': [-85.45683, 38.731459, -85.351453, 38.801], 'properties': {}}",d4a82b4204bb9905,2022-07-17T20:52:53.000Z,-0.7783
1548771686006267904,"Can we finally put the ""good guys with a gun"" argument to rest? https://t.co/LK5UGP36c4",Anne Simon,48088079,"Zionsville, IN","{'type': 'Feature', 'bbox': [-86.3586373, 39.924127, -86.240696, 39.990742], 'properties': {}}",3b7be78eb86afa70,2022-07-17T20:48:39.000Z,-0.25
1548767835639406593,"@MaeNena73 @JamesFrye Easy, we know against one person with a gun that too many cooks in the kitchen destroys the whole house.",Beth,359644433,"Marion, IN","{'type': 'Feature', 'bbox': [-85.744882, 40.49346, -85.61564, 40.610902], 'properties': {}}",6181e0f8ac8150e1,2022-07-17T20:33:21.000Z,-0.4767
1548726977187958785,@DayWedn @Logically_JC You’re forgetting the guy with the gun 🤷🏻‍♂️,CT,31639522,"Anderson, IN","{'type': 'Feature', 'bbox': [-85.7494184, 40.031713, -85.5958361, 40.179084], 'properties': {}}",dc25bb079ef6daf2,2022-07-17T17:50:59.000Z,-0.34
1548494832158445571,@bria_110 Top Gun,Daniel O. Davis,344802358,"Westfield, IN","{'type': 'Feature', 'bbox': [-86.183588, 39.999226, -86.089631, 40.072257], 'properties': {}}",e4f5e6a715f4c8cd,2022-07-17T02:28:32.000Z,-0.1531
1548457444367446023,"Daddy’s final salute will be tomorrow before his celebration of life. 

I don’t like to predict how I’ll feel but I always cry during Taps on the TV. I have earplugs for the 21-gun salute. I will stay in the moment.",Stacey J. Spiehler,738477750974087171,"Newburgh, IN","{'type': 'Feature', 'bbox': [-87.450986, 37.9354579, -87.355032, 37.9804766], 'properties': {}}",16132bcda10ee53c,2022-07-16T23:59:58.000Z,-0.5267
1548437919680978946,"Happy I'm at Outback right now. Not looking for a pity party, but I don't feel comfortable in the room right now. Don't feel like being spoken to like I'm not worth the gun powder to blow me up with. Bye👋",@opinionated lady,1460014471783583744,"Muncie, IN","{'type': 'Feature', 'bbox': [-85.461887, 40.121825, -85.320813, 40.272656], 'properties': {}}",01c14352f8d6ca6e,2022-07-16T22:42:23.000Z,-0.5696
1548420060598767616,@sssemester it’s in my top 5 all time movies without a horse or gun…,Tracy Forner,120116794,"Brownsburg, IN","{'type': 'Feature', 'bbox': [-86.439701, 39.800082, -86.326794, 39.912651], 'properties': {}}",00f424d474454ea0,2022-07-16T21:31:25.000Z,0.2023
1548414904876470275,Evidently she doesn’t get the meaning of the separation. Ilhan  can wear whatever she wants. Just no gun! https://t.co/Ft5o5HtqaD,Olean 🇺🇦💔🏳️‍🌈💙💛✊🏼✊🏿💙🐈🐾🌊🦠☮️🕉♎️🚌,126494077,"Lawrence, IN","{'type': 'Feature', 'bbox': [-86.055608, 39.827737, -85.93803, 39.913058], 'properties': {}}",08e2b37735301da6,2022-07-16T21:10:56.000Z,-0.5983
1548397116002775042,More from last night in Ft Wayne! L.A. Guns - Cannonball https://t.co/0LtFbYiyUE,Döc Christiän 🤘,357642441,"Shelbyville, IN","{'type': 'Feature', 'bbox': [-85.808882, 39.485252, -85.737081, 39.569021], 'properties': {}}",2037586e46d4bbca,2022-07-16T20:00:14.000Z,0
1548394205193457666,“Guns are now citizens.” https://t.co/BCRg8tvivI,Amy L Marckel ☮️,118029983,"Indianapolis, IN","{'type': 'Feature', 'bbox': [-86.348441, 39.631677, -85.937404, 39.927448], 'properties': {}}",018929347840059e,2022-07-16T19:48:40.000Z,0
1548369753500069895,"Oscar Pegg guns down his second would-be base stealer of the game to end Post 72’s fourth. 
4-2 Sullivan B4",Travis David,231441104,"Terre Haute, IN","{'type': 'Feature', 'bbox': [-87.460551, 39.394564, -87.303557, 39.520714], 'properties': {}}",8a61588aff8b0577,2022-07-16T18:11:31.000Z,-0.4019
